Manhattan,Pizza,04A,B
Queens,Spanish,10G,A
Manhattan,Italian,06C,A
Brooklyn,American,10F,A
Queens,Asian/Asian Fusion,08A,A
Manhattan,Seafood,10G,A
Manhattan,American,02G,A
Manhattan,Other,04L,P
Queens,Korean,10F,B
Staten Island,American,10F,B
Brooklyn,Latin American,10D,A
Bronx,Thai,08A,C
Bronx,Spanish,10F,A
Bronx,Caribbean,10B,Z
Manhattan,Bagels/Pretzels,02A,A
Brooklyn,Bakery Products/Desserts,06C,A
Manhattan,Japanese,10F,B
Queens,Jewish/Kosher,10F,P
Staten Island,Donuts,04H,A
Staten Island,Chinese,02G,A
Manhattan,Chinese,04L,A
Queens,Bakery Products/Desserts,10F,P
Queens,Frozen Desserts,08C,A
Queens,Pizza,04E,A
Bronx,Chicken,04A,A
Manhattan,American,10F,B
Manhattan,Latin American,10F,Z
Queens,Hamburgers,06C,A
Manhattan,American,10B,B
Manhattan,Scandinavian,08A,A
Manhattan,American,04L,N
Manhattan,Mexican,06C,N
Queens,American,08A,A
Bronx,Pizza,06C,A
Queens,Tex-Mex,06C,A
Manhattan,Mexican,10F,A
Brooklyn,Bagels/Pretzels,04N,A
Queens,American,04H,B
Manhattan,American,10F,A
Manhattan,Mediterranean,10E,C
Queens,Mexican,06F,A
Brooklyn,Latin American,04N,A
Bronx,Spanish,04L,A
Brooklyn,Italian,10F,A
Brooklyn,Japanese,06F,A
Manhattan,American,02G,A
Brooklyn,American,10G,A
Brooklyn,American,10F,A
Queens,Bottled Beverages,04N,Z
Bronx,Chinese,08B,A
Manhattan,American,09C,A
Brooklyn,Turkish,02B,N
Manhattan,Asian/Asian Fusion,06D,A
Manhattan,Chicken,08A,A
Manhattan,Mediterranean,10F,A
Manhattan,Italian,10B,A
Brooklyn,Mexican,10F,A
Queens,Mexican,09C,A
Manhattan,Bakery Products/Desserts,02G,C
Brooklyn,Coffee/Tea,04M,N
Queens,Mexican,06C,A
Bronx,Italian,06D,A
Staten Island,Coffee/Tea,10B,A
Manhattan,Japanese,04L,B
Manhattan,American,04H,C
Bronx,Chinese,05H,C
Manhattan,French,10B,B
Manhattan,Tex-Mex,10F,A
Queens,Mexican,08C,A
Brooklyn,Coffee/Tea,06A,A
Bronx,American,06F,A
Manhattan,Juice, Smoothies, Fruit Salads,04N,N
Queens,Chinese,06C,A
Brooklyn,Bagels/Pretzels,04C,A
Brooklyn,Pizza,08A,A
Manhattan,Steakhouse,08A,A
Brooklyn,American,10G,A
Manhattan,Middle Eastern,04L,A
Queens,Tex-Mex,08A,A
Manhattan,Italian,04L,N
Manhattan,Coffee/Tea,05D,N
Brooklyn,American,04M,B
Queens,Pizza,04N,A
Manhattan,Japanese,08B,A
Manhattan,Mexican,10F,B
Queens,Tex-Mex,10F,A
Queens,Bakery Products/Desserts,06A,A
Queens,Chicken,10F,A
Manhattan,Japanese,10F,B
Brooklyn,Caribbean,04A,C
Manhattan,Mediterranean,10F,N
Manhattan,Pizza,06E,A
Manhattan,American,10F,A
Manhattan,Coffee/Tea,08A,C
Manhattan,Italian,09C,A
Manhattan,Italian,04N,N
Queens,Asian/Asian Fusion,08A,C
Manhattan,Chinese,02G,A
Brooklyn,Chinese,10B,A
Brooklyn,Coffee/Tea,06A,A
Bronx,Spanish,04L,B
Brooklyn,Japanese,10E,A
Queens,American,06C,A
Manhattan,Pizza,08A,A
Queens,Thai,10F,A
Manhattan,Salads,02B,A
Manhattan,American,06D,A
Brooklyn,Spanish,09C,A
Queens,Latin American,09C,A
Manhattan,Southeast Asian,08A,A
Manhattan,Pizza,10B,A
Manhattan,Bottled Beverages,10B,A
Manhattan,Chinese,06F,B
Queens,American,10I,A
Queens,Bakery Products/Desserts,10F,A
Bronx,American,10F,A
Manhattan,Ethiopian,04M,A
Queens,Chinese,10F,B
Manhattan,Pizza,06C,A
Brooklyn,Coffee/Tea,04A,A
Manhattan,French,04L,C
Brooklyn,Caribbean,04L,C
Brooklyn,Jewish/Kosher,06C,A
Manhattan,American,10F,A
Manhattan,Juice, Smoothies, Fruit Salads,08C,A
Staten Island,Italian,08A,A
Manhattan,Tex-Mex,08C,B
Brooklyn,Salads,06E,A
Queens,Mediterranean,10G,A
Bronx,American,06D,A
Brooklyn,Latin American,06A,A
Manhattan,Coffee/Tea,04N,B
Manhattan,Donuts,10G,A
Brooklyn,Greek,10F,A
Brooklyn,American,10F,A
Queens,Brazilian,10B,A
Brooklyn,Vegetarian,04N,A
Queens,Chinese,08A,B
Brooklyn,Japanese,06E,A
Manhattan,American,04L,A
Bronx,Pizza,10F,A
Manhattan,Sandwiches/Salads/Mixed Buffet,06D,A
Queens,Caribbean,09C,N
Manhattan,Thai,02B,N
Manhattan,Steakhouse,02G,A
Manhattan,Fusion,10F,A
Brooklyn,American,04H,A
Bronx,Caribbean,02H,A
Bronx,American,06D,A
Manhattan,American,02G,B
Queens,Chinese,06C,A
Manhattan,Caribbean,02B,A
Manhattan,Spanish,04K,A
Manhattan,Mediterranean,06D,A
Brooklyn,Latin American,06C,C
Brooklyn,Bakery Products/Desserts,10B,A
Brooklyn,Chinese,08A,C
Brooklyn,Bakery Products/Desserts,28-05,A
Queens,Coffee/Tea,10F,A
Manhattan,Vegan,06C,A
Manhattan,Latin American,10F,A
Manhattan,Other,04C,Z
Queens,Korean,02B,C
Queens,American,10F,A
Manhattan,Seafood,05D,N
Queens,Coffee/Tea,06C,C
Manhattan,Hamburgers,10F,A
Manhattan,Thai,04K,B
Bronx,Mexican,06D,B
Manhattan,Coffee/Tea,06D,A
Brooklyn,American,10B,A
Brooklyn,Spanish,04E,A
Manhattan,Korean,06E,A
Brooklyn,Donuts,02G,A
Brooklyn,Pizza,10F,A
Manhattan,Jewish/Kosher,02G,A
Brooklyn,Mexican,08C,A
Brooklyn,Thai,02G,B
Brooklyn,American,04A,B
Queens,Fusion,04L,A
Manhattan,Sandwiches,06A,A
Bronx,Latin American,04N,A
Bronx,Chinese,02B,C
Bronx,Italian,10F,A
Bronx,Mexican,02G,N
Manhattan,Asian/Asian Fusion,06A,A
Queens,Chinese,08A,C
Brooklyn,Italian,06C,A
Manhattan,Irish,04L,A
Brooklyn,Pizza,02B,A
Manhattan,Italian,10F,A
Queens,American,04A,A
Bronx,Pizza,09B,A
Manhattan,Italian,06C,A
Manhattan,Donuts,04K,A
Brooklyn,Hamburgers,10F,A
Brooklyn,Chinese,10D,A
Bronx,Latin American,08A,A
Brooklyn,Coffee/Tea,08A,A
Queens,Pakistani,10B,P
Manhattan,Chinese,10B,A
Manhattan,Asian/Asian Fusion,06C,B
Brooklyn,Mexican,06D,A
Manhattan,Japanese,02B,A
Queens,American,04H,A
Bronx,Chicken,06C,C
Queens,American,04H,A
Brooklyn,Mexican,10C,N
Manhattan,Italian,09C,N
Staten Island,Italian,06D,A
Brooklyn,Sandwiches,05D,C
Brooklyn,Mexican,10F,A
Bronx,Bakery Products/Desserts,10B,A
Bronx,American,10F,C
Manhattan,American,08A,A
Manhattan,Pizza,08A,C
Brooklyn,Chinese,06C,A
Brooklyn,Caribbean,02H,B
Manhattan,American,06C,A
Brooklyn,Italian,10H,A
Brooklyn,American,04L,Z
Brooklyn,Pizza,04L,A
Manhattan,Pizza,10F,A
Manhattan,Bakery Products/Desserts,06C,A
Bronx,Bakery Products/Desserts,10F,N
Queens,Spanish,04N,A
Manhattan,American,08A,A
Manhattan,Japanese,04N,C
Brooklyn,Donuts,02G,A
Brooklyn,Mexican,02B,A
Manhattan,Chinese,10G,C
Queens,Italian,10F,A
Queens,Mexican,10D,A
Manhattan,Sandwiches,08B,A
Queens,Donuts,06D,A
Brooklyn,Indian,08A,B
Queens,Latin American,02B,A
Manhattan,American,06D,A
Brooklyn,Donuts,06D,A
Queens,Bakery Products/Desserts,06D,B
Brooklyn,Asian/Asian Fusion,08A,N
Queens,Mediterranean,10H,A
Brooklyn,Italian,10F,A
Brooklyn,Frozen Desserts,04A,A
Brooklyn,Eastern European,10F,A
Brooklyn,American,06F,N
Brooklyn,Jewish/Kosher,10G,N
Manhattan,American,10E,A
Bronx,Sandwiches,10F,B
Brooklyn,Pizza,06D,A
Manhattan,Tapas,09B,N
Manhattan,Coffee/Tea,04L,A
Manhattan,American,08A,C
Brooklyn,Coffee/Tea,10F,A
Brooklyn,Juice, Smoothies, Fruit Salads,10B,A
Manhattan,Latin American,10J,A
Manhattan,Korean,05B,A
Manhattan,French,10F,C
Queens,Hamburgers,04N,A
Manhattan,American,04K,A
Brooklyn,Pizza,10F,A
Manhattan,Coffee/Tea,10H,N
Brooklyn,Chinese,02G,C
Brooklyn,Mexican,10F,A
Bronx,Juice, Smoothies, Fruit Salads,10B,A
Queens,Japanese,06C,N
Manhattan,Japanese,06A,B
Queens,Irish,10F,A
Queens,Coffee/Tea,10F,A
Brooklyn,American,04N,A
Manhattan,American,08A,A
Queens,Latin American,06E,A
Brooklyn,American,10H,C
Manhattan,American,06D,A
Brooklyn,Latin American,10E,A
Brooklyn,American,04A,Z
Bronx,Chinese,06C,A
Brooklyn,Coffee/Tea,04N,A
Brooklyn,Spanish,04N,A
Queens,Hamburgers,10B,A
Brooklyn,Thai,08C,N
Manhattan,Spanish,10B,A
Queens,Sandwiches,06D,A
Manhattan,Coffee/Tea,04A,Z
Queens,Pizza,02G,Z
Manhattan,Steakhouse,10F,A
Queens,Caribbean,06C,C
Brooklyn,Italian,04L,A
Bronx,Chinese,04H,Z
Queens,Korean,06D,C
Brooklyn,Spanish,02C,A
Queens,Latin American,09C,A
Brooklyn,Bakery Products/Desserts,06E,A
Brooklyn,Chinese/Japanese,06C,A
Manhattan,Coffee/Tea,10B,A
Brooklyn,Bakery Products/Desserts,06D,A
Queens,American,04N,A
Queens,American,10F,A
Manhattan,Chinese,02G,A
Staten Island,American,09B,A
Staten Island,Chinese,06B,A
Brooklyn,American,04A,B
Manhattan,Chinese,10F,A
Bronx,American,10B,A
Manhattan,American,08A,A
Manhattan,Mediterranean,10F,A
Manhattan,Middle Eastern,10F,A
Manhattan,Asian/Asian Fusion,04D,C
Brooklyn,Chinese,02B,A
Queens,American,10J,A
Manhattan,Italian,02G,A
Queens,Bakery Products/Desserts,02G,A
Bronx,Bakery Products/Desserts,04K,N
Manhattan,Coffee/Tea,08A,A
Manhattan,American,10B,A
Brooklyn,Pizza,02H,C
Brooklyn,Coffee/Tea,06C,A
Queens,Italian,08A,A
Bronx,Hamburgers,10F,A
Brooklyn,American,04A,A
Brooklyn,Japanese,10B,A
Manhattan,Coffee/Tea,08A,A
Brooklyn,Italian,02G,A
Staten Island,Pizza,10F,A
Bronx,Pizza,02B,C
Manhattan,Pakistani,10B,N
Queens,American,04L,A
Bronx,Bakery Products/Desserts,08A,A
Brooklyn,Bakery Products/Desserts,06D,A
Brooklyn,Tex-Mex,10F,A
Brooklyn,Soups/Salads/Sandwiches,06C,B
Bronx,Tex-Mex,10F,A
Brooklyn,Coffee/Tea,04A,A
Brooklyn,Jewish/Kosher,10F,A
Manhattan,Coffee/Tea,10F,A
Manhattan,American,10F,A
Manhattan,French,10F,A
Brooklyn,Italian,10H,A
Bronx,Caribbean,10D,A
Manhattan,Seafood,10F,A
Manhattan,New French,04A,N
Manhattan,Fusion,10F,A
Manhattan,Coffee/Tea,04M,N
Brooklyn,Coffee/Tea,06D,A
Staten Island,American,09C,A
Brooklyn,American,02B,N
Manhattan,French,06D,A
Manhattan,Pizza,10F,A
Brooklyn,Caribbean,10F,A
Manhattan,Chinese,08A,A
Brooklyn,Pizza,02B,C
Queens,Latin American,02B,C
Brooklyn,Fusion,06A,B
Brooklyn,Chinese,08A,C
Manhattan,Latin American,05D,A
Manhattan,Irish,08A,A
Manhattan,Chinese,10F,A
Brooklyn,Coffee/Tea,09B,A
Bronx,Eastern European,06E,C
Brooklyn,Vegetarian,05H,N
Queens,Peruvian,04N,N
Bronx,Pizza,10F,N
Manhattan,Bakery Products/Desserts,06A,A
Manhattan,Japanese,10H,A
Queens,Italian,08A,A
Manhattan,Coffee/Tea,08A,B
Manhattan,Italian,08A,B
Brooklyn,Bottled Beverages,04N,A
Queens,Pizza,02B,A
Manhattan,Hamburgers,10G,N
Brooklyn,Jewish/Kosher,06F,A
Manhattan,Korean,10F,C
Manhattan,American,06D,A
Manhattan,Mexican,02G,A
Manhattan,French,04L,A
Queens,Chicken,08A,A
Brooklyn,Middle Eastern,10F,A
Manhattan,Coffee/Tea,06D,A
Queens,Chinese,08C,Z
Manhattan,Chinese,05D,C
Brooklyn,Tex-Mex,10D,A
Queens,Chicken,09B,A
Brooklyn,American,06E,A
Brooklyn,Greek,06D,A
Brooklyn,Caribbean,02G,B
Queens,Latin American,02G,A
Queens,American,08A,A
Queens,Chicken,04L,B
Brooklyn,Coffee/Tea,08A,A
Manhattan,American,08A,P
Brooklyn,Latin American,02H,A
Brooklyn,Bakery Products/Desserts,08A,B
Queens,Pizza,06C,A
Manhattan,American,10F,A
Queens,Latin American,06A,A
Manhattan,American,05D,A
Manhattan,Italian,10F,A
Manhattan,Indian,08A,B
Bronx,Bakery Products/Desserts,02G,A
Brooklyn,Chinese,02B,C
Queens,Mexican,08C,A
Queens,Latin American,10B,A
Brooklyn,Coffee/Tea,10F,A
Queens,Coffee/Tea,04N,A
Manhattan,Japanese,06F,B
Queens,American,04L,A
Brooklyn,Frozen Desserts,04N,A
Manhattan,Sandwiches,10B,B
Brooklyn,Bakery Products/Desserts,06F,A
Manhattan,Australian,04C,A
Manhattan,Thai,02H,A
Brooklyn,Sandwiches,10F,A
Manhattan,Bagels/Pretzels,06A,A
Staten Island,Bakery Products/Desserts,02G,A
Manhattan,Seafood,10F,A
Manhattan,Coffee/Tea,10F,A
Manhattan,Thai,04K,B
Manhattan,Thai,06C,A
Brooklyn,Korean,06A,B
Brooklyn,American,10B,A
Manhattan,Continental,10F,A
Queens,Pizza,08A,A
Brooklyn,American,10F,A
Queens,Hamburgers,06E,A
Manhattan,Bakery Products/Desserts,06C,A
Brooklyn,French,10B,C
Queens,Donuts,10F,A
Brooklyn,Greek,06C,B
Manhattan,American,10H,C
Queens,Creole/Cajun,02G,A
Manhattan,Continental,02G,A
Brooklyn,American,04H,A
Bronx,Juice, Smoothies, Fruit Salads,10F,A
Queens,American,02G,A
Queens,Chinese,06D,N
Queens,Mexican,28-06,B
Brooklyn,Donuts,04L,A
Manhattan,Pizza,08A,B
Manhattan,American,08A,A
Queens,Juice, Smoothies, Fruit Salads,09C,A
Brooklyn,Donuts,02G,A
Brooklyn,Chinese,08A,C
Queens,Eastern European,04H,A
Queens,American,08A,A
Brooklyn,Middle Eastern,02B,A
Queens,Mexican,04A,C
Queens,Chinese,10G,Z
Brooklyn,Frozen Desserts,04A,A
Manhattan,American,10B,A
Manhattan,American,10F,A
Manhattan,Japanese,06C,A
Brooklyn,Pizza,08A,C
Manhattan,Pizza,04M,B
Manhattan,Japanese,04N,A
Manhattan,Frozen Desserts,28-06,A
Brooklyn,Eastern European,10F,B
Bronx,Spanish,10F,A
Manhattan,Pizza,08A,A
Queens,Latin American,06B,A
Manhattan,Italian,02G,B
Queens,American,06D,C
Brooklyn,American,10F,A
Manhattan,American,09C,A
Manhattan,Asian/Asian Fusion,02G,B
Manhattan,Chinese,04L,A
Brooklyn,Frozen Desserts,10B,A
Brooklyn,Latin American,04L,A
Bronx,Donuts,10F,A
Queens,Latin American,10A,A
Manhattan,Pizza,06D,A
Queens,American,04L,B
Bronx,Vegetarian,02B,A
Queens,Japanese,04A,A
Queens,Chinese,02G,A
Queens,Latin American,04L,B
Manhattan,American,02B,A
Brooklyn,Bakery Products/Desserts,04J,A
Queens,Pizza,02G,A
Queens,Caribbean,05D,A
Brooklyn,African,06C,A
Manhattan,Steakhouse,08A,B
Manhattan,Indian,04L,B
Brooklyn,American,08A,C
Manhattan,American,04N,A
Queens,Chinese/Japanese,04K,C
Bronx,Pizza,02B,B
Manhattan,Asian/Asian Fusion,06B,Z
Manhattan,Coffee/Tea,06D,A
Staten Island,Sandwiches,04L,A
Manhattan,American,04N,A
Brooklyn,Bagels/Pretzels,10F,A
Bronx,Chicken,10F,A
Staten Island,Filipino,10F,A
Queens,Bakery Products/Desserts,04A,A
Manhattan,Mexican,04N,C
Brooklyn,American,28-06,N
Manhattan,Italian,02B,A
Brooklyn,Chinese,05D,N
Manhattan,Pizza,04A,B
Queens,Mediterranean,09E,A
Manhattan,Chinese,10F,A
Manhattan,Filipino,10F,A
Brooklyn,Italian,10B,N
Queens,Coffee/Tea,08C,A
Manhattan,Eastern European,10F,A
Queens,Italian,09C,A
Manhattan,American,02G,A
Queens,Japanese,08B,A
Manhattan,American,06F,A
Queens,Bakery Products/Desserts,06B,A
Brooklyn,American,02B,A
Manhattan,Mexican,02B,A
Brooklyn,Russian,10F,A
Manhattan,Chinese,02B,A
Brooklyn,Sandwiches,06C,B
Bronx,Chicken,04A,B
Brooklyn,American,10F,A
Manhattan,American,08A,A
Brooklyn,Caribbean,10F,A
Manhattan,Latin American,06A,A
Queens,Bakery Products/Desserts,06F,A
Manhattan,Salads,02G,A
Manhattan,Coffee/Tea,08A,A
Manhattan,American,04J,N
Manhattan,Bagels/Pretzels,06D,A
Manhattan,Coffee/Tea,06D,B
Queens,Latin American,10F,A
Brooklyn,American,10H,A
Manhattan,Bagels/Pretzels,05D,N
Manhattan,American,08A,A
Bronx,Italian,10F,A
Manhattan,Frozen Desserts,04N,A
Queens,American,06D,A
Manhattan,American,08A,A
Queens,Hamburgers,06A,A
Staten Island,Chinese,10F,A
Manhattan,Asian/Asian Fusion,09B,N
Brooklyn,Chicken,10F,A
Queens,American,06F,N
Brooklyn,Thai,08A,A
Manhattan,Indian,03A,B
Brooklyn,Ethiopian,10B,A
Bronx,Hamburgers,10F,A
Brooklyn,Bakery Products/Desserts,10E,A
Manhattan,Japanese,06E,A
Manhattan,Caribbean,04H,N
Manhattan,Japanese,10G,C
Brooklyn,Coffee/Tea,06D,N
Brooklyn,Coffee/Tea,10B,A
Queens,Latin American,02B,A
Queens,Juice, Smoothies, Fruit Salads,10F,A
Manhattan,American,10F,A
Queens,Mexican,04C,B
Manhattan,Pizza,10B,A
Queens,Pizza,06F,B
Manhattan,American,10F,A
Brooklyn,Coffee/Tea,06A,A
Queens,Chilean,10F,N
Brooklyn,Pizza,04L,A
Bronx,Tex-Mex,10B,A
Brooklyn,Tex-Mex,08A,A
Queens,Chinese,08A,C
Manhattan,Coffee/Tea,10B,A
Manhattan,Frozen Desserts,08A,A
Bronx,American,08A,A
Manhattan,Vegan,10B,A
Queens,Hamburgers,10F,A
Manhattan,American,10F,A
Bronx,Donuts,10F,A
Bronx,American,04N,A
Queens,Hamburgers,10F,A
Bronx,Latin American,06F,A
Manhattan,Bagels/Pretzels,08A,A
Staten Island,Frozen Desserts,04N,A
Bronx,Latin American,05F,B
Manhattan,American,10F,A
Bronx,Chinese,08A,A
Brooklyn,Chinese,10F,P
Manhattan,Asian/Asian Fusion,08A,A
Manhattan,American,06F,A
Manhattan,Pizza,02B,B
Manhattan,Chinese,02G,N
Staten Island,Hamburgers,09E,A
Brooklyn,American,08C,A
Queens,Japanese,10F,A
Manhattan,American,06D,A
Brooklyn,Latin American,04N,A
Bronx,Chinese,10F,B
Brooklyn,Pizza,04A,A
Queens,Peruvian,09B,C
Brooklyn,Donuts,10F,A
Brooklyn,Mediterranean,08A,C
Brooklyn,French,08A,A
Manhattan,Sandwiches,02B,A
Brooklyn,Sandwiches,10F,C
Brooklyn,Turkish,10B,A
Queens,Irish,04N,N
Manhattan,American,02G,C
Queens,Irish,10B,N
Staten Island,Mexican,10E,B
Manhattan,American,08A,B
Queens,Chinese,06D,A
Queens,Chinese,05D,N
Bronx,American,02G,Z
Queens,Chicken,10F,A
Manhattan,American,06D,A
Bronx,Chicken,04N,A
Manhattan,American,10F,A
Manhattan,Coffee/Tea,10F,A
Bronx,Pizza,04L,B
Brooklyn,Hamburgers,06D,A
Manhattan,American,10F,A
Manhattan,Mediterranean,10B,A
Manhattan,American,06D,A
Brooklyn,Chinese,10B,A
Brooklyn,American,10B,A
Queens,Tex-Mex,10B,A
Manhattan,Seafood,06A,A
Queens,Latin American,10F,A
Manhattan,Juice, Smoothies, Fruit Salads,06F,A
Brooklyn,Italian,02B,Z
Staten Island,Latin American,06D,A
Manhattan,Other,08A,N
Staten Island,Sandwiches,04A,B
Manhattan,Donuts,10F,A
Bronx,Tex-Mex,04A,B
Manhattan,Chinese,04M,A
Brooklyn,Bagels/Pretzels,10F,C
Queens,Indian,10F,Z
Manhattan,American,04N,A
Manhattan,Eastern European,04N,B
Manhattan,American,06D,Z
Brooklyn,Japanese,02B,A
Queens,Donuts,06F,A
Staten Island,American,06D,A
Queens,Chinese,04L,Z
Staten Island,Chinese,02G,A
Brooklyn,Bottled Beverages,04C,A
Manhattan,American,09E,N
Manhattan,Spanish,10A,A
Queens,Mexican,04A,C
Brooklyn,Hamburgers,02G,A
Brooklyn,Coffee/Tea,06C,A
Manhattan,American,02I,A
Queens,Brazilian,10F,A
Queens,Juice, Smoothies, Fruit Salads,04A,A
Manhattan,American,04N,A
Manhattan,Italian,10G,Z
Brooklyn,Barbecue,06D,B
Brooklyn,Chicken,10F,A
Staten Island,Other,02G,Z
Manhattan,American,10F,A
Manhattan,Latin American,06D,B
Brooklyn,Coffee/Tea,10F,A
Brooklyn,Eastern European,10B,A
Brooklyn,Tex-Mex,10B,A
Manhattan,Juice, Smoothies, Fruit Salads,10B,B
Manhattan,Mexican,06E,A
Manhattan,Asian/Asian Fusion,10F,A
Manhattan,French,02G,A
Manhattan,Chicken,04M,B
Brooklyn,Bakery Products/Desserts,02B,B
Queens,Other,04A,A
Staten Island,American,10I,A
Queens,American,09C,A
Manhattan,Frozen Desserts,04J,A
Queens,Chinese,04L,B
Queens,Chinese/Japanese,06D,C
Manhattan,Bottled Beverages,08C,A
Manhattan,Japanese,10F,A
Brooklyn,Mexican,09C,A
Manhattan,Eastern European,10F,N
Queens,Sandwiches,04N,A
Brooklyn,Chinese,02G,A
Brooklyn,Latin American,04A,A
Bronx,Chinese,04M,A
Brooklyn,Pizza,08A,A
Manhattan,Latin American,08A,B
Brooklyn,Indian,10F,B
Manhattan,Japanese,04L,A
Manhattan,Japanese,04L,A
Manhattan,Hamburgers,06D,A
Brooklyn,American,06D,A
Brooklyn,American,08A,A
Manhattan,Italian,06D,A
Queens,Chinese,10B,N
Queens,Bottled Beverages,04H,A
Queens,Bakery Products/Desserts,09C,B
Manhattan,Mexican,06D,C
Queens,Caribbean,10B,C
Brooklyn,Chicken,06D,A
Brooklyn,Pizza,08A,A
Manhattan,American,02G,A
Queens,Mexican,06C,B
Brooklyn,Spanish,10F,A
Queens,Italian,02G,A
Queens,Continental,04N,A
Manhattan,Eastern European,10F,A
Bronx,Coffee/Tea,10B,N
Manhattan,Pizza,10F,A
Manhattan,Pizza,04A,A
Staten Island,Hamburgers,10F,A
Queens,Chinese,06C,A
Queens,Latin American,10B,A
Queens,Pizza,02G,A
Manhattan,American,10B,A
Manhattan,Mediterranean,10F,A
Queens,Pizza,06D,N
Brooklyn,Caribbean,08A,A
Brooklyn,American,28-06,N
Manhattan,Hamburgers,10F,A
Brooklyn,Caribbean,04L,A
Manhattan,American,10F,A
Manhattan,Coffee/Tea,10B,Z
Brooklyn,Jewish/Kosher,10F,A
Queens,Chinese,04H,A
Manhattan,American,10F,A
Brooklyn,Chinese,02B,A
Queens,American,06C,A
Manhattan,American,06A,A
Queens,American,08A,A
Brooklyn,Chinese,06A,C
Brooklyn,American,06D,A
Queens,Sandwiches,06D,A
Queens,Other,02F,N
Manhattan,Coffee/Tea,10F,A
Brooklyn,Pizza,09A,B
Brooklyn,American,06E,B
Queens,American,06D,B
Manhattan,American,05D,N
Queens,Caribbean,10F,C
Manhattan,American,10F,A
Brooklyn,Japanese,08A,A
Manhattan,Irish,08A,A
Brooklyn,Chinese,28-05,C
Brooklyn,Frozen Desserts,08A,A
Queens,Pizza,08A,Z
Queens,American,06D,A
Brooklyn,American,06D,A
Queens,American,10F,A
Brooklyn,American,02B,B
Queens,Chinese,02G,A
Manhattan,Sandwiches,06A,A
Brooklyn,Coffee/Tea,05C,N
Brooklyn,Bagels/Pretzels,04M,A
Queens,American,10F,B
Brooklyn,Chinese,08A,C
Manhattan,American,04N,B
Manhattan,Chinese,04N,A
Brooklyn,Southeast Asian,04H,A
Bronx,Caribbean,04L,B
Manhattan,American,04H,A
Queens,Korean,02G,N
Bronx,Donuts,06D,A
Brooklyn,Latin American,04N,A
Manhattan,American,08A,N
Manhattan,American,10F,A
Brooklyn,American,08A,B
Queens,American,06D,N
Manhattan,Spanish,10H,A
Queens,Tex-Mex,10F,A
Brooklyn,Latin American,08B,A
Queens,Latin American,08A,B
Brooklyn,Creole,10B,B
Queens,American,08A,A
Brooklyn,Tex-Mex,04A,A
Manhattan,Pizza,10G,A
Manhattan,Chinese,28-05,A
Brooklyn,Asian/Asian Fusion,06C,A
Brooklyn,Coffee/Tea,06D,N
Bronx,Jewish/Kosher,02B,A
Staten Island,Italian,06C,A
Brooklyn,Frozen Desserts,10G,A
Manhattan,American,10F,A
Brooklyn,Latin American,10B,A
Queens,Vegetarian,06C,A
Manhattan,Irish,10F,A
Queens,Indian,06C,A
Manhattan,French,04L,A
Brooklyn,Thai,10F,A
Manhattan,Middle Eastern,04L,Z
Queens,Frozen Desserts,08C,C
Queens,Asian/Asian Fusion,06F,Z
Manhattan,Sandwiches,06C,A
Queens,Sandwiches,06D,A
Brooklyn,Tex-Mex,10H,A
Queens,Chinese,04A,C
Staten Island,Mexican,10F,N
Queens,Bakery Products/Desserts,08A,N
Manhattan,American,05B,A
Brooklyn,Mediterranean,10F,A
Brooklyn,Indian,04A,Z
Brooklyn,Italian,10F,A
Brooklyn,Jewish/Kosher,10B,B
Brooklyn,Coffee/Tea,10F,A
Manhattan,Juice, Smoothies, Fruit Salads,08A,A
Brooklyn,Coffee/Tea,04N,A
Bronx,Hamburgers,06D,A
Manhattan,Mexican,04N,Z
Queens,Chinese,10F,A
Manhattan,Thai,10F,B
Queens,American,06F,A
Bronx,Pizza,02B,Z
Queens,Thai,10H,A
Queens,Chinese,02B,A
Queens,Frozen Desserts,06A,A
Brooklyn,Indian,10G,A
Brooklyn,Korean,08A,A
Brooklyn,Mediterranean,02G,A
Brooklyn,American,08A,A
Brooklyn,Mexican,10F,P
Staten Island,Pizza,10F,A
Manhattan,Seafood,06E,A
Brooklyn,American,05D,C
Bronx,Hamburgers,10B,A
Manhattan,Other,02G,B
Manhattan,American,08C,A
Bronx,Latin American,06C,A
Manhattan,Donuts,08C,A
Brooklyn,Chinese,10B,A
Manhattan,Chinese,02B,C
Manhattan,Pizza,08A,A
Brooklyn,Bakery Products/Desserts,06C,B
Brooklyn,Frozen Desserts,08A,A
Queens,Coffee/Tea,06D,Z
Queens,Caribbean,02B,A
Manhattan,Japanese,04D,N
Manhattan,Sandwiches/Salads/Mixed Buffet,04M,A
Manhattan,American,04M,C
Brooklyn,Bakery Products/Desserts,10E,A
Manhattan,Coffee/Tea,04N,A
Queens,Donuts,04L,A
Manhattan,American,06D,A
Queens,Bakery Products/Desserts,06C,A
Brooklyn,Chinese,04A,A
Manhattan,Donuts,06A,A
Manhattan,American,10B,A
Bronx,American,04L,P
Manhattan,Tex-Mex,04A,A
Brooklyn,Pizza,04K,A
Manhattan,Donuts,02G,A
Manhattan,American,10F,A
Brooklyn,American,09E,A
Manhattan,American,06D,A
Manhattan,Coffee/Tea,06A,A
Queens,Mediterranean,04L,A
Manhattan,Tex-Mex,04N,A
Brooklyn,Juice, Smoothies, Fruit Salads,06D,A
Queens,Mediterranean,10F,A
Brooklyn,Hamburgers,06D,A
